Time Period,OrgCode,ParentOrgCode,MonitoringCategory,EthnicGroup,QuitStatus,Sex,Total
2018/19,E06000030,E12000009,Caribbean,Black,Set quit date,Male,1
2018/19,E06000030,E12000009,Chinese,Any other ethnic,Quit,Female,0
2018/19,E06000030,E12000009,Chinese,Any other ethnic,Quit,Male,2
2018/19,E06000030,E12000009,Chinese,Any other ethnic,Set quit date,Female,0
2018/19,E06000030,E12000009,Chinese,Any other ethnic,Set quit date,Male,2
2018/19,E06000030,E12000009,Indian,Asian,Quit,Female,1
2018/19,E06000030,E12000009,Indian,Asian,Quit,Male,2
2018/19,E06000030,E12000009,Indian,Asian,Set quit date,Female,4
2018/19,E06000030,E12000009,Indian,Asian,Set quit date,Male,7
2018/19,E06000030,E12000009,Not stated,Not stated,Quit,Female,0
2018/19,E06000030,E12000009,Not stated,Not stated,Quit,Male,0
2018/19,E06000030,E12000009,Not stated,Not stated,Set quit date,Female,1
2018/19,E06000030,E12000009,Not stated,Not stated,Set quit date,Male,0
2018/19,E06000030,E12000009,Pakistani,Asian,Quit,Female,0
2018/19,E06000030,E12000009,Pakistani,Asian,Quit,Male,2
2018/19,E06000030,E12000009,Pakistani,Asian,Set quit date,Female,1
2018/19,E06000030,E12000009,Pakistani,Asian,Set quit date,Male,3
2018/19,E06000030,E12000009,White British,White,Quit,Female,144
2018/19,E06000030,E12000009,White British,White,Quit,Male,121
2018/19,E06000030,E12000009,White British,White,Set quit date,Female,468
2018/19,E06000030,E12000009,White British,White,Set quit date,Male,407
2018/19,E06000030,E12000009,White Irish,White,Quit,Female,0
2018/19,E06000030,E12000009,White Irish,White,Quit,Male,0
2018/19,E06000030,E12000009,White Irish,White,Set quit date,Female,3
2018/19,E06000030,E12000009,White Irish,White,Set quit date,Male,5
2018/19,E06000030,E12000009,White and Asian,Mixed,Quit,Female,0
2018/19,E06000030,E12000009,White and Asian,Mixed,Quit,Male,0
2018/19,E06000030,E12000009,White and Asian,Mixed,Set quit date,Female,0
2018/19,E06000030,E12000009,White and Asian,Mixed,Set quit date,Male,1
2018/19,E06000030,E12000009,White and Black African,Mixed,Quit,Female,0
2018/19,E06000030,E12000009,White and Black African,Mixed,Quit,Male,0
2018/19,E06000030,E12000009,White and Black African,Mixed,Set quit date,Female,0
2018/19,E06000030,E12000009,White and Black African,Mixed,Set quit date,Male,2
2018/19,E06000030,E12000009,White and Black Caribbean,Mixed,Quit,Female,0
2018/19,E06000030,E12000009,White and Black Caribbean,Mixed,Quit,Male,0
2018/19,E06000030,E12000009,White and Black Caribbean,Mixed,Set quit date,Female,2
2018/19,E06000030,E12000009,White and Black Caribbean,Mixed,Set quit date,Male,0
2018/19,E06000031,E12000006,African,Black,Quit,Female,0
2018/19,E06000031,E12000006,African,Black,Quit,Male,4
2018/19,E06000031,E12000006,African,Black,Set quit date,Female,2
2018/19,E06000031,E12000006,African,Black,Set quit date,Male,11
2018/19,E06000031,E12000006,Any other Asian,Asian,Quit,Female,1
2018/19,E06000031,E12000006,Any other Asian,Asian,Quit,Male,6
2018/19,E06000031,E12000006,Any other Asian,Asian,Set quit date,Female,1
2018/19,E06000031,E12000006,Any other Asian,Asian,Set quit date,Male,9
2018/19,E06000031,E12000006,Any other Black,Black,Quit,Female,0
2018/19,E06000031,E12000006,Any other Black,Black,Quit,Male,1
2018/19,E06000031,E12000006,Any other Black,Black,Set quit date,Female,1
2018/19,E06000031,E12000006,Any other Black,Black,Set quit date,Male,1
2018/19,E06000031,E12000006,Any other White,White,Quit,Female,75
2018/19,E06000031,E12000006,Any other White,White,Quit,Male,82
2018/19,E06000031,E12000006,Any other White,White,Set quit date,Female,144
2018/19,E06000031,E12000006,Any other White,White,Set quit date,Male,176
2018/19,E06000031,E12000006,Any other ethnic,Any other ethnic,Quit,Female,0
2018/19,E06000031,E12000006,Any other ethnic,Any other ethnic,Quit,Male,10
2018/19,E06000031,E12000006,Any other ethnic,Any other ethnic,Set quit date,Female,1
2018/19,E06000031,E12000006,Any other ethnic,Any other ethnic,Set quit date,Male,15
2018/19,E06000031,E12000006,Any other mixed,Mixed,Quit,Female,1
2018/19,E06000031,E12000006,Any other mixed,Mixed,Quit,Male,3
2018/19,E06000031,E12000006,Any other mixed,Mixed,Set quit date,Female,3
2018/19,E06000031,E12000006,Any other mixed,Mixed,Set quit date,Male,3
2018/19,E06000031,E12000006,Bangladeshi,Asian,Quit,Female,0
2018/19,E06000031,E12000006,Bangladeshi,Asian,Quit,Male,2
2018/19,E06000031,E12000006,Bangladeshi,Asian,Set quit date,Female,0
2018/19,E06000031,E12000006,Bangladeshi,Asian,Set quit date,Male,2
2018/19,E06000031,E12000006,Caribbean,Black,Quit,Female,0
2018/19,E06000031,E12000006,Caribbean,Black,Quit,Male,6
2018/19,E06000031,E12000006,Caribbean,Black,Set quit date,Female,0
2018/19,E06000031,E12000006,Caribbean,Black,Set quit date,Male,7
2018/19,E06000031,E12000006,Chinese,Any other ethnic,Quit,Female,0
2018/19,E06000031,E12000006,Chinese,Any other ethnic,Quit,Male,1
2018/19,E06000031,E12000006,Chinese,Any other ethnic,Set quit date,Female,0
2018/19,E06000031,E12000006,Chinese,Any other ethnic,Set quit date,Male,2
2018/19,E06000031,E12000006,Indian,Asian,Quit,Female,0
2018/19,E06000031,E12000006,Indian,Asian,Quit,Male,12
2018/19,E06000031,E12000006,Indian,Asian,Set quit date,Female,1
2018/19,E06000031,E12000006,Indian,Asian,Set quit date,Male,19
2018/19,E06000031,E12000006,Not stated,Not stated,Quit,Female,4
2018/19,E06000031,E12000006,Not stated,Not stated,Quit,Male,21
2018/19,E06000031,E12000006,Not stated,Not stated,Set quit date,Female,8
2018/19,E06000031,E12000006,Not stated,Not stated,Set quit date,Male,77
2018/19,E06000031,E12000006,Pakistani,Asian,Quit,Female,1
2018/19,E06000031,E12000006,Pakistani,Asian,Quit,Male,16
2018/19,E06000031,E12000006,Pakistani,Asian,Set quit date,Female,2
2018/19,E06000031,E12000006,Pakistani,Asian,Set quit date,Male,24
2018/19,E06000031,E12000006,White British,White,Quit,Female,218
2018/19,E06000031,E12000006,White British,White,Quit,Male,239
2018/19,E06000031,E12000006,White British,White,Set quit date,Female,352
2018/19,E06000031,E12000006,White British,White,Set quit date,Male,403
2018/19,E06000031,E12000006,White Irish,White,Quit,Female,1
2018/19,E06000031,E12000006,White Irish,White,Quit,Male,3
2018/19,E06000031,E12000006,White Irish,White,Set quit date,Female,2
2018/19,E06000031,E12000006,White Irish,White,Set quit date,Male,7
2018/19,E06000031,E12000006,White and Asian,Mixed,Quit,Female,0
2018/19,E06000031,E12000006,White and Asian,Mixed,Quit,Male,0
2018/19,E06000031,E12000006,White and Asian,Mixed,Set quit date,Female,0
2018/19,E06000031,E12000006,White and Asian,Mixed,Set quit date,Male,8
2018/19,E06000031,E12000006,White and Black African,Mixed,Quit,Female,2
2018/19,E06000031,E12000006,White and Black African,Mixed,Quit,Male,0
2018/19,E06000031,E12000006,White and Black African,Mixed,Set quit date,Female,2
2018/19,E06000031,E12000006,White and Black African,Mixed,Set quit date,Male,0
2018/19,E06000031,E12000006,White and Black Caribbean,Mixed,Quit,Female,2
2018/19,E06000031,E12000006,White and Black Caribbean,Mixed,Quit,Male,3
2018/19,E06000031,E12000006,White and Black Caribbean,Mixed,Set quit date,Female,2
2018/19,E06000031,E12000006,White and Black Caribbean,Mixed,Set quit date,Male,5
2018/19,E06000032,E12000006,African,Black,Quit,Female,3
2018/19,E06000032,E12000006,African,Black,Quit,Male,3
2018/19,E06000032,E12000006,African,Black,Set quit date,Female,10
2018/19,E06000032,E12000006,African,Black,Set quit date,Male,9
2018/19,E06000032,E12000006,Any other Asian,Asian,Quit,Female,1
2018/19,E06000032,E12000006,Any other Asian,Asian,Quit,Male,4
2018/19,E06000032,E12000006,Any other Asian,Asian,Set quit date,Female,5
2018/19,E06000032,E12000006,Any other Asian,Asian,Set quit date,Male,9
2018/19,E06000032,E12000006,Any other Black,Black,Quit,Female,1
2018/19,E06000032,E12000006,Any other Black,Black,Quit,Male,1
2018/19,E06000032,E12000006,Any other Black,Black,Set quit date,Female,3
2018/19,E06000032,E12000006,Any other Black,Black,Set quit date,Male,2
2018/19,E06000032,E12000006,Any other White,White,Quit,Female,50
2018/19,E06000032,E12000006,Any other White,White,Quit,Male,30
2018/19,E06000032,E12000006,Any other White,White,Set quit date,Female,86
2018/19,E06000032,E12000006,Any other White,White,Set quit date,Male,61
2018/19,E06000032,E12000006,Any other ethnic,Any other ethnic,Quit,Female,4
2018/19,E06000032,E12000006,Any other ethnic,Any other ethnic,Quit,Male,6
2018/19,E06000032,E12000006,Any other ethnic,Any other ethnic,Set quit date,Female,9
2018/19,E06000032,E12000006,Any other ethnic,Any other ethnic,Set quit date,Male,11
2018/19,E06000032,E12000006,Any other mixed,Mixed,Quit,Female,4
2018/19,E06000032,E12000006,Any other mixed,Mixed,Quit,Male,0
2018/19,E06000032,E12000006,Any other mixed,Mixed,Set quit date,Female,5
2018/19,E06000032,E12000006,Any other mixed,Mixed,Set quit date,Male,0
2018/19,E06000032,E12000006,Bangladeshi,Asian,Quit,Female,7
2018/19,E06000032,E12000006,Bangladeshi,Asian,Quit,Male,24
2018/19,E06000032,E12000006,Bangladeshi,Asian,Set quit date,Female,14
2018/19,E06000032,E12000006,Bangladeshi,Asian,Set quit date,Male,43
2018/19,E06000032,E12000006,Caribbean,Black,Quit,Female,8
2018/19,E06000032,E12000006,Caribbean,Black,Quit,Male,7
2018/19,E06000032,E12000006,Caribbean,Black,Set quit date,Female,17
2018/19,E06000032,E12000006,Caribbean,Black,Set quit date,Male,15
2018/19,E06000032,E12000006,Chinese,Any other ethnic,Quit,Female,0
2018/19,E06000032,E12000006,Chinese,Any other ethnic,Quit,Male,0
2018/19,E06000032,E12000006,Chinese,Any other ethnic,Set quit date,Female,0
2018/19,E06000032,E12000006,Chinese,Any other ethnic,Set quit date,Male,0
2018/19,E06000032,E12000006,Indian,Asian,Quit,Female,2
2018/19,E06000032,E12000006,Indian,Asian,Quit,Male,10
2018/19,E06000032,E12000006,Indian,Asian,Set quit date,Female,5
2018/19,E06000032,E12000006,Indian,Asian,Set quit date,Male,19
2018/19,E06000032,E12000006,Not stated,Not stated,Quit,Female,11
2018/19,E06000032,E12000006,Not stated,Not stated,Quit,Male,9
2018/19,E06000032,E12000006,Not stated,Not stated,Set quit date,Female,22
2018/19,E06000032,E12000006,Not stated,Not stated,Set quit date,Male,17
2018/19,E06000032,E12000006,Pakistani,Asian,Quit,Female,7
2018/19,E06000032,E12000006,Pakistani,Asian,Quit,Male,53
2018/19,E06000032,E12000006,Pakistani,Asian,Set quit date,Female,16
2018/19,E06000032,E12000006,Pakistani,Asian,Set quit date,Male,123
2018/19,E06000032,E12000006,White British,White,Quit,Female,127
2018/19,E06000032,E12000006,White British,White,Quit,Male,114
2018/19,E06000032,E12000006,White British,White,Set quit date,Female,282
2018/19,E06000032,E12000006,White British,White,Set quit date,Male,216
2018/19,E06000032,E12000006,White Irish,White,Quit,Female,9
2018/19,E06000032,E12000006,White Irish,White,Quit,Male,4
2018/19,E06000032,E12000006,White Irish,White,Set quit date,Female,19
2018/19,E06000032,E12000006,White Irish,White,Set quit date,Male,7
2018/19,E06000032,E12000006,White and Asian,Mixed,Quit,Female,0
2018/19,E06000032,E12000006,White and Asian,Mixed,Quit,Male,0
2018/19,E06000032,E12000006,White and Asian,Mixed,Set quit date,Female,0
2018/19,E06000032,E12000006,White and Asian,Mixed,Set quit date,Male,0
2018/19,E06000032,E12000006,White and Black African,Mixed,Quit,Female,0
2018/19,E06000032,E12000006,White and Black African,Mixed,Quit,Male,0
2018/19,E06000032,E12000006,White and Black African,Mixed,Set quit date,Female,0
2018/19,E06000032,E12000006,White and Black African,Mixed,Set quit date,Male,1
2018/19,E06000032,E12000006,White and Black Caribbean,Mixed,Quit,Female,9
2018/19,E06000032,E12000006,White and Black Caribbean,Mixed,Quit,Male,4
2018/19,E06000032,E12000006,White and Black Caribbean,Mixed,Set quit date,Female,17
2018/19,E06000032,E12000006,White and Black Caribbean,Mixed,Set quit date,Male,10
2018/19,E06000033,E12000006,African,Black,Quit,Female,1
2018/19,E06000033,E12000006,African,Black,Quit,Male,2
2018/19,E06000033,E12000006,African,Black,Set quit date,Female,1
2018/19,E06000033,E12000006,African,Black,Set quit date,Male,3
2018/19,E06000033,E12000006,Any other Asian,Asian,Quit,Female,0
2018/19,E06000033,E12000006,Any other Asian,Asian,Quit,Male,2
2018/19,E06000033,E12000006,Any other Asian,Asian,Set quit date,Female,0
2018/19,E06000033,E12000006,Any other Asian,Asian,Set quit date,Male,4
2018/19,E06000033,E12000006,Any other Black,Black,Quit,Female,0
2018/19,E06000033,E12000006,Any other Black,Black,Quit,Male,0
2018/19,E06000033,E12000006,Any other Black,Black,Set quit date,Female,1
2018/19,E06000033,E12000006,Any other Black,Black,Set quit date,Male,2
2018/19,E06000033,E12000006,Any other White,White,Quit,Female,17
2018/19,E06000033,E12000006,Any other White,White,Quit,Male,15
2018/19,E06000033,E12000006,Any other White,White,Set quit date,Female,41
2018/19,E06000033,E12000006,Any other White,White,Set quit date,Male,32
2018/19,E06000033,E12000006,Any other ethnic,Any other ethnic,Quit,Female,2
2018/19,E06000033,E12000006,Any other ethnic,Any other ethnic,Quit,Male,5
2018/19,E06000033,E12000006,Any other ethnic,Any other ethnic,Set quit date,Female,5
2018/19,E06000033,E12000006,Any other ethnic,Any other ethnic,Set quit date,Male,8
2018/19,E06000033,E12000006,Any other mixed,Mixed,Quit,Female,2
2018/19,E06000033,E12000006,Any other mixed,Mixed,Quit,Male,0
2018/19,E06000033,E12000006,Any other mixed,Mixed,Set quit date,Female,8
2018/19,E06000033,E12000006,Any other mixed,Mixed,Set quit date,Male,3
2018/19,E06000033,E12000006,Bangladeshi,Asian,Quit,Female,0
2018/19,E06000033,E12000006,Bangladeshi,Asian,Quit,Male,4
2018/19,E06000033,E12000006,Bangladeshi,Asian,Set quit date,Female,0
2018/19,E06000033,E12000006,Bangladeshi,Asian,Set quit date,Male,6
2018/19,E06000033,E12000006,Caribbean,Black,Quit,Female,0
2018/19,E06000033,E12000006,Caribbean,Black,Quit,Male,0
2018/19,E06000033,E12000006,Caribbean,Black,Set quit date,Female,0
2018/19,E06000033,E12000006,Caribbean,Black,Set quit date,Male,1
2018/19,E06000033,E12000006,Chinese,Any other ethnic,Quit,Female,0
2018/19,E06000033,E12000006,Chinese,Any other ethnic,Quit,Male,1
2018/19,E06000033,E12000006,Chinese,Any other ethnic,Set quit date,Female,0
2018/19,E06000033,E12000006,Chinese,Any other ethnic,Set quit date,Male,1
2018/19,E06000033,E12000006,Indian,Asian,Quit,Female,0
2018/19,E06000033,E12000006,Indian,Asian,Quit,Male,3
2018/19,E06000033,E12000006,Indian,Asian,Set quit date,Female,1
2018/19,E06000033,E12000006,Indian,Asian,Set quit date,Male,5
2018/19,E06000033,E12000006,Not stated,Not stated,Quit,Female,0
2018/19,E06000033,E12000006,Not stated,Not stated,Quit,Male,1
2018/19,E06000033,E12000006,Not stated,Not stated,Set quit date,Female,0
2018/19,E06000033,E12000006,Not stated,Not stated,Set quit date,Male,4
2018/19,E06000033,E12000006,Pakistani,Asian,Quit,Female,0
2018/19,E06000033,E12000006,Pakistani,Asian,Quit,Male,4
2018/19,E06000033,E12000006,Pakistani,Asian,Set quit date,Female,1
2018/19,E06000033,E12000006,Pakistani,Asian,Set quit date,Male,5
2018/19,E06000033,E12000006,White British,White,Quit,Female,391
2018/19,E06000033,E12000006,White British,White,Quit,Male,339
2018/19,E06000033,E12000006,White British,White,Set quit date,Female,893
2018/19,E06000033,E12000006,White British,White,Set quit date,Male,736
2018/19,E06000033,E12000006,White Irish,White,Quit,Female,0
2018/19,E06000033,E12000006,White Irish,White,Quit,Male,3
2018/19,E06000033,E12000006,White Irish,White,Set quit date,Female,2
2018/19,E06000033,E12000006,White Irish,White,Set quit date,Male,9
2018/19,E06000033,E12000006,White and Asian,Mixed,Quit,Female,0
2018/19,E06000033,E12000006,White and Asian,Mixed,Quit,Male,4
2018/19,E06000033,E12000006,White and Asian,Mixed,Set quit date,Female,2
2018/19,E06000033,E12000006,White and Asian,Mixed,Set quit date,Male,6
2018/19,E06000033,E12000006,White and Black African,Mixed,Quit,Female,0
2018/19,E06000033,E12000006,White and Black African,Mixed,Quit,Male,0
2018/19,E06000033,E12000006,White and Black African,Mixed,Set quit date,Female,1
2018/19,E06000033,E12000006,White and Black African,Mixed,Set quit date,Male,0
2018/19,E06000033,E12000006,White and Black Caribbean,Mixed,Quit,Female,0
2018/19,E06000033,E12000006,White and Black Caribbean,Mixed,Quit,Male,0
2018/19,E06000033,E12000006,White and Black Caribbean,Mixed,Set quit date,Female,0
2018/19,E06000033,E12000006,White and Black Caribbean,Mixed,Set quit date,Male,0
2018/19,E06000034,E12000006,African,Black,Quit,Female,0
2018/19,E06000034,E12000006,African,Black,Quit,Male,4
2018/19,E06000034,E12000006,African,Black,Set quit date,Female,1
2018/19,E06000034,E12000006,African,Black,Set quit date,Male,7
2018/19,E06000034,E12000006,Any other Asian,Asian,Quit,Female,1
2018/19,E06000034,E12000006,Any other Asian,Asian,Quit,Male,3
2018/19,E06000034,E12000006,Any other Asian,Asian,Set quit date,Female,1
2018/19,E06000034,E12000006,Any other Asian,Asian,Set quit date,Male,6
2018/19,E06000034,E12000006,Any other Black,Black,Quit,Female,1
2018/19,E06000034,E12000006,Any other Black,Black,Quit,Male,0
2018/19,E06000034,E12000006,Any other Black,Black,Set quit date,Female,1
2018/19,E06000034,E12000006,Any other Black,Black,Set quit date,Male,1
2018/19,E06000034,E12000006,Any other White,White,Quit,Female,21
2018/19,E06000034,E12000006,Any other White,White,Quit,Male,21
2018/19,E06000034,E12000006,Any other White,White,Set quit date,Female,43
2018/19,E06000034,E12000006,Any other White,White,Set quit date,Male,33
2018/19,E06000034,E12000006,Any other ethnic,Any other ethnic,Quit,Female,0
2018/19,E06000034,E12000006,Any other ethnic,Any other ethnic,Quit,Male,3
2018/19,E06000034,E12000006,Any other ethnic,Any other ethnic,Set quit date,Female,3
2018/19,E06000034,E12000006,Any other ethnic,Any other ethnic,Set quit date,Male,4
2018/19,E06000034,E12000006,Any other mixed,Mixed,Quit,Female,1
2018/19,E06000034,E12000006,Any other mixed,Mixed,Quit,Male,1
2018/19,E06000034,E12000006,Any other mixed,Mixed,Set quit date,Female,3
2018/19,E06000034,E12000006,Any other mixed,Mixed,Set quit date,Male,2
2018/19,E06000034,E12000006,Bangladeshi,Asian,Quit,Female,0
2018/19,E06000034,E12000006,Bangladeshi,Asian,Quit,Male,0
2018/19,E06000034,E12000006,Bangladeshi,Asian,Set quit date,Female,0
2018/19,E06000034,E12000006,Bangladeshi,Asian,Set quit date,Male,1
2018/19,E06000034,E12000006,Caribbean,Black,Quit,Female,1
2018/19,E06000034,E12000006,Caribbean,Black,Quit,Male,0
